origin,destination,count,iata,name,city,state,country,latitude,longitude,origin_sum,state_group,ori_state_flights,city_unique,city_lat,city_long
MSY,JAX,472,,,,,,,,,,,,,
MSY,JFK,1070,,,,,,,,,,,,,
MSY,LAS,727,,,,,,,,,,,,,
MSY,LAX,928,,,,,,,,,,,,,
MSY,LGA,511,,,,,,,,,,,,,
MSY,MCI,461,,,,,,,,,,,,,
MSY,MCO,1566,,,,,,,,,,,,,
MSY,MDW,390,,,,,,,,,,,,,
MSY,MEM,1003,,,,,,,,,,,,,
MSY,MIA,1097,,,,,,,,,,,,,
MSY,MSP,16,,,,,,,,,,,,,
MSY,OKC,1,,,,,,,,,,,,,
MSY,ORD,1458,,,,,,,,,,,,,
MSY,PHL,1046,,,,,,,,,,,,,
MSY,PHX,365,,,,,,,,,,,,,
MSY,RDU,472,,,,,,,,,,,,,
MSY,SAT,432,,,,,,,,,,,,,
MSY,SLC,329,,,,,,,,,,,,,
MSY,TPA,1097,,,,,,,,,,,,,
MSY,TWF,1,,,,,,,,,,,,,
MTJ,ATL,37,,,,,,,,,,,,,
MTJ,DEN,1591,,,,,,,,,,,,,
MTJ,DFW,232,,,,,,,,,,,,,
MTJ,EWR,21,,,,,,,,,,,,,
MTJ,IAH,261,,,,,,,,,,,,,
MTJ,LAX,18,,,,,,,,,,,,,
MTJ,ORD,30,,,,,,,,,,,,,
MTJ,SLC,229,,,,,,,,,,,,,
MYR,ATL,1854,,,,,,,,,,,,,
MYR,BOS,45,,,,,,,,,,,,,
MYR,CLT,2216,,,,,,,,,,,,,
MYR,CVG,13,,,,,,,,,,,,,
MYR,DTW,287,,,,,,,,,,,,,
MYR,EWR,234,,,,,,,,,,,,,
MYR,IAD,533,,,,,,,,,,,,,
MYR,ILM,1,,,,,,,,,,,,,
MYR,LGA,124,,,,,,,,,,,,,
MYR,MSP,27,,,,,,,,,,,,,
MYR,PHL,1,,,,,,,,,,,,,
OAJ,ATL,1178,,,,,,,,,,,,,
OAJ,CLT,6,,,,,,,,,,,,,
OAK,ABQ,1004,,,,,,,,,,,,,
OAK,ATL,88,,,,,,,,,,,,,
OAK,AUS,236,,,,,,,,,,,,,
OAK,BNA,363,,,,,,,,,,,,,
OAK,BOI,667,,,,,,,,,,,,,
OAK,BOS,518,,,,,,,,,,,,,
OAK,BUR,5420,,,,,,,,,,,,,
OAK,DEN,3101,,,,,,,,,,,,,
OAK,DFW,725,,,,,,,,,,,,,
OAK,FLL,13,,,,,,,,,,,,,
OAK,GEG,726,,,,,,,,,,,,,
OAK,HNL,121,,,,,,,,,,,,,
OAK,HOU,711,,,,,,,,,,,,,
OAK,IAD,841,,,,,,,,,,,,,
OAK,IAH,721,,,,,,,,,,,,,
OAK,JFK,1177,,,,,,,,,,,,,
OAK,KOA,4,,,,,,,,,,,,,
OAK,LAS,4642,,,,,,,,,,,,,
OAK,LAX,7578,,,,,,,,,,,,,
OAK,LGB,1632,,,,,,,,,,,,,
OAK,MCI,684,,,,,,,,,,,,,
OAK,MDW,1720,,,,,,,,,,,,,
OAK,OGG,60,,,,,,,,,,,,,
OAK,ONT,3701,,,,,,,,,,,,,
OAK,ORD,59,,,,,,,,,,,,,
OAK,PDX,2482,,,,,,,,,,,,,
OAK,PHX,4213,,,,,,,,,,,,,
OAK,RNO,1331,,,,,,,,,,,,,
OAK,SAN,5851,,,,,,,,,,,,,
OAK,SEA,5047,,,,,,,,,,,,,
OAK,SLC,3146,,,,,,,,,,,,,
OAK,SMF,1,,,,,,,,,,,,,
OAK,SNA,3645,,,,,,,,,,,,,
OAK,TUS,307,,,,,,,,,,,,,
OGG,ANC,27,,,,,,,,,,,,,
OGG,DEN,163,,,,,,,,,,,,,
OGG,DFW,366,,,,,,,,,,,,,
OGG,HNL,12383,,,,,,,,,,,,,
OGG,ITO,366,,,,,,,,,,,,,
OGG,KOA,1379,,,,,,,,,,,,,
OGG,LAX,2058,,,,,,,,,,,,,
OGG,LIH,60,,,,,,,,,,,,,
OGG,OAK,60,,,,,,,,,,,,,
OGG,PDX,366,,,,,,,,,,,,,
OGG,PHX,586,,,,,,,,,,,,,
OGG,SAN,280,,,,,,,,,,,,,
OGG,SEA,533,,,,,,,,,,,,,
OGG,SFO,932,,,,,,,,,,,,,
OGG,SLC,261,,,,,,,,,,,,,
OGG,SMF,60,,,,,,,,,,,,,
OGG,SNA,60,,,,,,,,,,,,,
OKC,ABQ,231,,,,,,,,,,,,,
OKC,ATL,1884,,,,,,,,,,,,,
OKC,AUS,87,,,,,,,,,,,,,
OKC,BMI,1,,,,,,,,,,,,,
OKC,BWI,366,,,,,,,,,,,,,
OKC,CLE,21,,,,,,,,,,,,,
OKC,CVG,769,,,,,,,,,,,,,
OKC,DAL,1687,,,,,,,,,,,,,
OKC,DEN,2848,,,,,,,,,,,,,
OKC,DFW,2845,,,,,,,,,,,,,
OKC,DTW,604,,,,,,,,,,,,,
OKC,EWR,361,,,,,,,,,,,,,
OKC,HOU,1353,,,,,,,,,,,,,
OKC,IAD,5,,,,,,,,,,,,,
OKC,IAH,2635,,,,,,,,,,,,,
OKC,LAS,471,,,,,,,,,,,,,
OKC,LAX,500,,,,,,,,,,,,,
OKC,MCI,1144,,,,,,,,,,,,,
OKC,MCO,9,,,,,,,,,,,,,
OKC,MEM,883,,,,,,,,,,,,,
OKC,MSP,617,,,,,,,,,,,,,
OKC,ONT,231,,,,,,,,,,,,,
OKC,ORD,2038,,,,,,,,,,,,,
OKC,PHX,1513,,,,,,,,,,,,,
OKC,SAN,302,,,,,,,,,,,,,
OKC,SAT,89,,,,,,,,,,,,,
OKC,SLC,743,,,,,,,,,,,,,
OKC,SMF,226,,,,,,,,,,,,,
OKC,STL,688,,,,,,,,,,,,,
OKC,TUL,1,,,,,,,,,,,,,
OMA,ABQ,1,,,,,,,,,,,,,
OMA,ATL,1731,,,,,,,,,,,,,
OMA,ATW,1,,,,,,,,,,,,,
OMA,BHM,1,,,,,,,,,,,,,
OMA,CLE,428,,,,,,,,,,,,,
OMA,COS,1,,,,,,,,,,,,,
OMA,CVG,1002,,,,,,,,,,,,,
OMA,DEN,3231,,,,,,,,,,,,,
OMA,DFW,1748,,,,,,,,,,,,,
OMA,DSM,1,,,,,,,,,,,,,
OMA,DTW,1324,,,,,,,,,,,,,
OMA,EWR,1080,,,,,,,,,,,,,
OMA,GRB,1,,,,,,,,,,,,,
OMA,IAH,2099,,,,,,,,,,,,,
OMA,LAS,1083,,,,,,,,,,,,,
OMA,LNK,1,,,,,,,,,,,,,
OMA,MCO,9,,,,,,,,,,,,,
OMA,MDW,2045,,,,,,,,,,,,,
OMA,MEM,763,,,,,,,,,,,,,
OMA,MKE,701,,,,,,,,,,,,,
OMA,MSP,1163,,,,,,,,,,,,,
OMA,ONT,304,,,,,,,,,,,,,
OMA,ORD,4045,,,,,,,,,,,,,
OMA,PHX,2067,,,,,,,,,,,,,
OMA,SAN,314,,,,,,,,,,,,,
OMA,SLC,609,,,,,,,,,,,,,
OMA,STL,1033,,,,,,,,,,,,,
OMA,TUS,221,,,,,,,,,,,,,
OME,ANC,729,,,,,,,,,,,,,
OME,OTZ,361,,,,,,,,,,,,,
ONT,ABQ,443,,,,,,,,,,,,,
ONT,ATL,797,,,,,,,,,,,,,
ONT,AUS,304,,,,,,,,,,,,,
ONT,BNA,365,,,,,,,,,,,,,
ONT,BOI,471,,,,,,,,,,,,,
ONT,COS,458,,,,,,,,,,,,,
ONT,DEN,1544,,,,,,,,,,,,,
ONT,DFW,1742,,,,,,,,,,,,,
ONT,ELP,382,,,,,,,,,,,,,
ONT,FAT,238,,,,,,,,,,,,,
ONT,GEG,440,,,,,,,,,,,,,
ONT,GJT,1,,,,,,,,,,,,,
ONT,IAH,1093,,,,,,,,,,,,,
ONT,JFK,248,,,,,,,,,,,,,
ONT,LAS,3494,,,,,,,,,,,,,
ONT,LAX,24,,,,,,,,,,,,,
ONT,MCI,302,,,,,,,,,,,,,
ONT,MRY,246,,,,,,,,,,,,,
ONT,OAK,3697,,,,,,,,,,,,,
ONT,OKC,231,,,,,,,,,,,,,
ONT,OMA,303,,,,,,,,,,,,,
ONT,PDX,60,,,,,,,,,,,,,
ONT,PHX,5628,,,,,,,,,,,,,
ONT,RNO,273,,,,,,,,,,,,,
ONT,SAN,2,,,,,,,,,,,,,
ONT,SAT,439,,,,,,,,,,,,,
ONT,SEA,1343,,,,,,,,,,,,,
ONT,SFO,1599,,,,,,,,,,,,,
ONT,SJC,2742,,,,,,,,,,,,,
ONT,SLC,1658,,,,,,,,,,,,,
ONT,SMF,3803,,,,,,,,,,,,,
ONT,TUL,228,,,,,,,,,,,,,
ONT,TUS,474,,,,,,,,,,,,,
ORD,ABE,1426,,,,,,,,,,,,,
ORD,ABQ,754,,,,,,,,,,,,,
ORD,ALB,1632,,,,,,,,,,,,,
ORD,ANC,561,,,,,,,,,,,,,
ORD,ASE,310,,,,,,,,,,,,,
ORD,ATL,7449,,,,,,,,,,,,,
ORD,ATW,2288,,,,,,,,,,,,,
ORD,AUS,2515,,,,,,,,,,,,,
ORD,AVP,718,,,,,,,,,,,,,
ORD,AZO,2350,,,,,,,,,,,,,
ORD,BDL,3335,,,,,,,,,,,,,
ORD,BHM,1511,,,,,,,,,,,,,
ORD,BIL,105,,,,,,,,,,,,,
ORD,BMI,2005,,,,,,,,,,,,,
ORD,BNA,3905,,,,,,,,,,,,,
ORD,BOI,786,,,,,,,,,,,,,
ORD,BOS,7133,,,,,,,,,,,,,
ORD,BTR,215,,,,,,,,,,,,,
ORD,BTV,738,,,,,,,,,,,,,
ORD,BUF,3437,,,,,,,,,,,,,
ORD,BWI,3552,,,,,,,,,,,,,
ORD,BZN,336,,,,,,,,,,,,,
ORD,CAE,1373,,,,,,,,,,,,,
ORD,CAK,1047,,,,,,,,,,,,,
ORD,CHA,767,,,,,,,,,,,,,
ORD,CHS,1337,,,,,,,,,,,,,
ORD,CID,4154,,,,,,,,,,,,,
ORD,CLE,4567,,,,,,,,,,,,,
ORD,CLT,6013,,,,,,,,,,,,,
ORD,CMH,4664,,,,,,,,,,,,,
ORD,CMI,2404,,,,,,,,,,,,,
ORD,COS,1525,,,,,,,,,,,,,
ORD,CPR,134,,,,,,,,,,,,,
ORD,CRW,708,,,,,,,,,,,,,
ORD,CVG,5993,,,,,,,,,,,,,
ORD,CWA,1715,,,,,,,,,,,,,
ORD,DAL,1007,,,,,,,,,,,,,
ORD,DAY,1786,,,,,,,,,,,,,
ORD,DBQ,1347,,,,,,,,,,,,,
ORD,DCA,7430,,,,,,,,,,,,,
ORD,DEN,5773,,,,,,,,,,,,,
ORD,DFW,8093,,,,,,,,,,,,,
ORD,DSM,4823,,,,,,,,,,,,,
ORD,DTW,7602,,,,,,,,,,,,,
ORD,EGE,197,,,,,,,,,,,,,
ORD,ELP,670,,,,,,,,,,,,,
ORD,EVV,1944,,,,,,,,,,,,,
ORD,EWR,7174,,,,,,,,,,,,,
ORD,FAR,1344,,,,,,,,,,,,,
ORD,FCA,104,,,,,,,,,,,,,
ORD,FLL,1583,,,,,,,,,,,,,
ORD,FNT,1265,,,,,,,,,,,,,
ORD,FSD,1724,,,,,,,,,,,,,
ORD,FWA,2956,,,,,,,,,,,,,
ORD,GEG,327,,,,,,,,,,,,,
ORD,GJT,13,,,,,,,,,,,,,
ORD,GPT,214,,,,,,,,,,,,,
ORD,GRB,3631,,,,,,,,,,,,,
ORD,GRR,3699,,,,,,,,,,,,,
ORD,GSO,870,,,,,,,,,,,,,
ORD,GSP,1302,,,,,,,,,,,,,
ORD,GTF,23,,,,,,,,,,,,,
ORD,GUC,2,,,,,,,,,,,,,
ORD,HDN,200,,,,,,,,,,,,,
ORD,HNL,641,,,,,,,,,,,,,
ORD,HPN,3624,,,,,,,,,,,,,
ORD,HSV,547,,,,,,,,,,,,,
ORD,IAD,2891,,,,,,,,,,,,,
ORD,IAH,5463,,,,,,,,,,,,,
ORD,ICT,3001,,,,,,,,,,,,,
ORD,IND,4103,,,,,,,,,,,,,
ORD,JAC,463,,,,,,,,,,,,,
ORD,JAN,211,,,,,,,,,,,,,
ORD,JAX,1697,,,,,,,,,,,,,
ORD,JFK,3684,,,,,,,,,,,,,
ORD,LAN,1409,,,,,,,,,,,,,
ORD,LAS,5257,,,,,,,,,,,,,
ORD,LAX,6974,,,,,,,,,,,,,
ORD,LEX,1965,,,,,,,,,,,,,
ORD,LGA,10770,,,,,,,,,,,,,
ORD,LGB,604,,,,,,,,,,,,,
ORD,LIT,1806,,,,,,,,,,,,,
ORD,LNK,1407,,,,,,,,,,,,,
ORD,LSE,1572,,,,,,,,,,,,,
ORD,MBS,1339,,,,,,,,,,,,,
ORD,MCI,3900,,,,,,,,,,,,,
ORD,MCO,3798,,,,,,,,,,,,,
ORD,MDT,1552,,,,,,,,,,,,,
ORD,MEM,3782,,,,,,,,,,,,,
ORD,MHT,1144,,,,,,,,,,,,,
ORD,MIA,3343,,,,,,,,,,,,,
ORD,MKE,3400,,,,,,,,,,,,,
ORD,MLI,2579,,,,,,,,,,,,,
ORD,MOB,210,,,,,,,,,,,,,
ORD,MQT,313,,,,,,,,,,,,,
ORD,MSN,4878,,,,,,,,,,,,,
ORD,MSO,105,,,,,,,,,,,,,
ORD,MSP,9688,,,,,,,,,,,,,
ORD,MSY,1502,,,,,,,,,,,,,
ORD,MTJ,30,,,,,,,,,,,,,
ORD,OAK,59,,,,,,,,,,,,,
ORD,OGG,221,,,,,,,,,,,,,
ORD,OKC,1937,,,,,,,,,,,,,
ORD,OMA,4097,,,,,,,,,,,,,
ORD,ORF,1188,,,,,,,,,,,,,
ORD,PBI,656,,,,,,,,,,,,,
ORD,PDX,2394,,,,,,,,,,,,,
ORD,PHL,6733,,,,,,,,,,,,,
ORD,PHX,5124,,,,,,,,,,,,,
ORD,PIA,3256,,,,,,,,,,,,,
ORD,PIT,3611,,,,,,,,,,,,,
ORD,PNS,292,,,,,,,,,,,,,
ORD,PSP,451,,,,,,,,,,,,,
ORD,PVD,1789,,,,,,,,,,,,,
ORD,PWM,343,,,,,,,,,,,,,
ORD,RAP,218,,,,,,,,,,,,,
ORD,RDU,3140,,,,,,,,,,,,,
ORD,RIC,1884,,,,,,,,,,,,,
ORD,RNO,365,,,,,,,,,,,,,
ORD,ROA,555,,,,,,,,,,,,,
ORD,ROC,2550,,,,,,,,,,,,,
ORD,RST,2366,,,,,,,,,,,,,
ORD,RSW,764,,,,,,,,,,,,,
ORD,SAN,3308,,,,,,,,,,,,,
ORD,SAT,1713,,,,,,,,,,,,,
ORD,SAV,1132,,,,,,,,,,,,,
ORD,SBN,2266,,,,,,,,,,,,,
ORD,SDF,3496,,,,,,,,,,,,,
ORD,SEA,4802,,,,,,,,,,,,,
ORD,SFO,5524,,,,,,,,,,,,,
ORD,SGF,2306,,,,,,,,,,,,,
ORD,SHV,211,,,,,,,,,,,,,
ORD,SJC,1333,,,,,,,,,,,,,
ORD,SJU,1036,,,,,,,,,,,,,
ORD,SLC,2860,,,,,,,,,,,,,
ORD,SMF,1077,,,,,,,,,,,,,
ORD,SNA,2580,,,,,,,,,,,,,
ORD,SPI,1085,,,,,,,,,,,,,
ORD,STL,4558,,,,,,,,,,,,,
ORD,STT,80,,,,,,,,,,,,,
ORD,SYR,2314,,,,,,,,,,,,,
ORD,TOL,1337,,,,,,,,,,,,,
ORD,TPA,2443,,,,,,,,,,,,,
ORD,TUL,2040,,,,,,,,,,,,,
ORD,TUS,865,,,,,,,,,,,,,
ORD,TVC,2435,,,,,,,,,,,,,
ORD,TYS,2017,,,,,,,,,,,,,
ORD,VPS,236,,,,,,,,,,,,,
ORD,XNA,3116,,,,,,,,,,,,,
ORF,ATL,2784,,,,,,,,,,,,,
ORF,BDL,1,,,,,,,,,,,,,
ORF,BNA,236,,,,,,,,,,,,,
ORF,BOI,1,,,,,,,,,,,,,
ORF,BOS,197,,,,,,,,,,,,,
ORF,BWI,1675,,,,,,,,,,,,,
ORF,CLE,2,,,,,,,,,,,,,
ORF,CLT,1836,,,,,,,,,,,,,
ORF,CVG,499,,,,,,,,,,,,,
ORF,DFW,1035,,,,,,,,,,,,,
ORF,DTW,968,,,,,,,,,,,,,
ORF,EWR,380,,,,,,,,,,,,,
ORF,IAD,1057,,,,,,,,,,,,,
ORF,IAH,969,,,,,,,,,,,,,
ORF,JAX,719,,,,,,,,,,,,,
ORF,JFK,277,,,,,,,,,,,,,
ORF,LAS,366,,,,,,,,,,,,,
ORF,MCO,753,,,,,,,,,,,,,
ORF,MDW,731,,,,,,,,,,,,,
ORF,MEM,240,,,,,,,,,,,,,
ORF,MIA,152,,,,,,,,,,,,,
ORF,MSP,123,,,,,,,,,,,,,
ORF,ORD,1089,,,,,,,,,,,,,
ORF,PBI,1,,,,,,,,,,,,,
ORF,SAV,1,,,,,,,,,,,,,
ORF,TPA,366,,,,,,,,,,,,,
OTH,PDX,162,,,,,,,,,,,,,
OTH,SFO,353,,,,,,,,,,,,,
OTZ,ANC,361,,,,,,,,,,,,,
OTZ,OME,725,,,,,,,,,,,,,
OXR,LAX,1291,,,,,,,,,,,,,
OXR,PSP,1,,,,,,,,,,,,,
PBI,ATL,4262,,,,,,,,,,,,,
PBI,BDL,373,,,,,,,,,,,,,
PBI,BOS,1746,,,,,,,,,,,,,
PBI,BWI,1353,,,,,,,,,,,,,
PBI,CLE,383,,,,,,,,,,,,,
PBI,CLT,1871,,,,,,,,,,,,,
PBI,CMH,5,,,,,,,,,,,,,
PBI,CVG,390,,,,,,,,,,,,,
PBI,DCA,909,,,,,,,,,,,,,
PBI,DEN,95,,,,,,,,,,,,,
PBI,DFW,854,,,,,,,,,,,,,
PBI,DTW,472,,,,,,,,,,,,,
PBI,EWR,2770,,,,,,,,,,,,,
PBI,HPN,1046,,,,,,,,,,,,,
PBI,IAD,14,,,,,,,,,,,,,
PBI,IAH,1389,,,,,,,,,,,,,
PBI,ISP,1082,,,,,,,,,,,,,
PBI,JFK,2531,,,,,,,,,,,,,
PBI,LAS,62,,,,,,,,,,,,,
PBI,LGA,1934,,,,,,,,,,,,,
PBI,ORD,654,,,,,,,,,,,,,
PBI,PHL,1899,,,,,,,,,,,,,
PBI,PIT,4,,,,,,,,,,,,,
PBI,SWF,359,,,,,,,,,,,,,
PBI,TPA,1365,,,,,,,,,,,,,
PDX,ABQ,366,,,,,,,,,,,,,
PDX,ANC,576,,,,,,,,,,,,,
PDX,ATL,1102,,,,,,,,,,,,,
PDX,BOI,1038,,,,,,,,,,,,,
PDX,BOS,366,,,,,,,,,,,,,
PDX,BUR,60,,,,,,,,,,,,,
PDX,CLT,136,,,,,,,,,,,,,
PDX,CVG,311,,,,,,,,,,,,,
PDX,DEN,4654,,,,,,,,,,,,,
PDX,DFW,1577,,,,,,,,,,,,,
PDX,DTW,250,,,,,,,,,,,,,
PDX,EUG,1551,,,,,,,,,,,,,
PDX,EWR,692,,,,,,,,,,,,,
PDX,GEG,1311,,,,,,,,,,,,,
PDX,HNL,732,,,,,,,,,,,,,
PDX,IAD,367,,,,,,,,,,,,,
PDX,IAH,1265,,,,,,,,,,,,,
PDX,JFK,680,,,,,,,,,,,,,
PDX,LAS,3564,,,,,,,,,,,,,
PDX,LAX,3517,,,,,,,,,,,,,
PDX,LGB,141,,,,,,,,,,,,,
PDX,LMT,162,,,,,,,,,,,,,
PDX,MCI,366,,,,,,,,,,,,,
PDX,MCO,236,,,,,,,,,,,,,
PDX,MDW,894,,,,,,,,,,,,,
PDX,MFR,1543,,,,,,,,,,,,,
PDX,MSN,1,,,,,,,,,,,,,
PDX,MSP,1502,,,,,,,,,,,,,
PDX,OAK,2471,,,,,,,,,,,,,
PDX,OGG,366,,,,,,,,,,,,,
PDX,ONT,60,,,,,,,,,,,,,
PDX,ORD,2184,,,,,,,,,,,,,
PDX,OTH,162,,,,,,,,,,,,,
PDX,PHL,379,,,,,,,,,,,,,
PDX,PHX,3946,,,,,,,,,,,,,
PDX,PSP,168,,,,,,,,,,,,,
PDX,RDM,1621,,,,,,,,,,,,,
PDX,RNO,1150,,,,,,,,,,,,,
PDX,SAN,1352,,,,,,,,,,,,,
PDX,SEA,2449,,,,,,,,,,,,,
PDX,SFO,3088,,,,,,,,,,,,,
PDX,SJC,2322,,,,,,,,,,,,,
PDX,SLC,3277,,,,,,,,,,,,,
PDX,SMF,2484,,,,,,,,,,,,,
PDX,SNA,1421,,,,,,,,,,,,,
PFN,ATL,2548,,,,,,,,,,,,,
PFN,CVG,36,,,,,,,,,,,,,
PFN,MCO,196,,,,,,,,,,,,,
PFN,MEM,1095,,,,,,,,,,,,,
PHF,ATL,4157,,,,,,,,,,,,,
PHF,BOS,716,,,,,,,,,,,,,
PHF,FLL,310,,,,,,,,,,,,,
PHF,LGA,767,,,,,,,,,,,,,
PHF,MCO,361,,,,,,,,,,,,,
PHF,TPA,95,,,,,,,,,,,,,
PHL,ALB,448,,,,,,,,,,,,,
PHL,ATL,6918,,,,,,,,,,,,,
PHL,ATW,1,,,,,,,,,,,,,
PHL,AUS,290,,,,,,,,,,,,,
PHL,AVP,1,,,,,,,,,,,,,
PHL,BDL,521,,,,,,,,,,,,,
PHL,BNA,981,,,,,,,,,,,,,
PHL,BOS,6384,,,,,,,,,,,,,
PHL,BUF,365,,,,,,,,,,,,,
PHL,BWI,660,,,,,,,,,,,,,
PHL,CLE,674,,,,,,,,,,,,,
PHL,CLT,3545,,,,,,,,,,,,,
PHL,CMH,994,,,,,,,,,,,,,
PHL,CVG,1583,,,,,,,,,,,,,
PHL,DCA,584,,,,,,,,,,,,,
PHL,DEN,2961,,,,,,,,,,,,,
PHL,DFW,3485,,,,,,,,,,,,,
PHL,DTW,2760,,,,,,,,,,,,,
PHL,EWR,19,,,,,,,,,,,,,
PHL,FLL,2977,,,,,,,,,,,,,
PHL,GRR,1,,,,,,,,,,,,,
PHL,HOU,687,,,,,,,,,,,,,
PHL,IAD,607,,,,,,,,,,,,,
PHL,IAH,1732,,,,,,,,,,,,,
PHL,ICT,1,,,,,,,,,,,,,
PHL,IND,853,,,,,,,,,,,,,
PHL,JAX,1665,,,,,,,,,,,,,
PHL,JFK,675,,,,,,,,,,,,,
PHL,LAS,2836,,,,,,,,,,,,,
PHL,LAX,2240,,,,,,,,,,,,,
PHL,LGA,4,,,,,,,,,,,,,
PHL,MCO,7032,,,,,,,,,,,,,
PHL,MDW,2652,,,,,,,,,,,,,
PHL,MEM,1032,,,,,,,,,,,,,
PHL,MHT,2357,,,,,,,,,,,,,
PHL,MIA,2206,,,,,,,,,,,,,
PHL,MKE,774,,,,,,,,,,,,,
PHL,MSP,1749,,,,,,,,,,,,,
PHL,MSY,1107,,,,,,,,,,,,,
PHL,ORD,7078,,,,,,,,,,,,,
PHL,ORF,292,,,,,,,,,,,,,
PHL,PBI,1903,,,,,,,,,,,,,
PHL,PDX,380,,,,,,,,,,,,,
PHL,PHX,2885,,,,,,,,,,,,,
PHL,PIT,3188,,,,,,,,,,,,,
PHL,PVD,2550,,,,,,,,,,,,,
PHL,RDU,3347,,,,,,,,,,,,,
PHL,RIC,387,,,,,,,,,,,,,
PHL,RSW,1223,,,,,,,,,,,,,
PHL,SAN,817,,,,,,,,,,,,,
PHL,SAT,290,,,,,,,,,,,,,
PHL,SDF,2,,,,,,,,,,,,,
PHL,SEA,708,,,,,,,,,,,,,
PHL,SFO,2237,,,,,,,,,,,,,
PHL,SJU,1474,,,,,,,,,,,,,
PHL,SLC,670,,,,,,,,,,,,,
PHL,SMF,207,,,,,,,,,,,,,
PHL,STL,578,,,,,,,,,,,,,
PHL,STT,198,,,,,,,,,,,,,
PHL,SYR,334,,,,,,,,,,,,,
PHL,TPA,3390,,,,,,,,,,,,,
PHX,ABQ,5234,,,,,,,,,,,,,
PHX,ANC,366,,,,,,,,,,,,,
PHX,ASE,109,,,,,,,,,,,,,
PHX,ATL,4607,,,,,,,,,,,,,
PHX,AUS,2786,,,,,,,,,,,,,
PHX,BDL,334,,,,,,,,,,,,,
PHX,BFL,1194,,,,,,,,,,,,,
PHX,BHM,367,,,,,,,,,,,,,
PHX,BNA,1123,,,,,,,,,,,,,
PHX,BOI,679,,,,,,,,,,,,,
PHX,BOS,1067,,,,,,,,,,,,,
PHX,BUF,365,,,,,,,,,,,,,
PHX,BUR,4754,,,,,,,,,,,,,
PHX,BWI,2103,,,,,,,,,,,,,
PHX,CLD,43,,,,,,,,,,,,,
PHX,CLE,1115,,,,,,,,,,,,,
PHX,CLT,2183,,,,,,,,,,,,,
PHX,CMH,1096,,,,,,,,,,,,,
PHX,COS,1392,,,,,,,,,,,,,
PHX,CVG,463,,,,,,,,,,,,,
PHX,DCA,1080,,,,,,,,,,,,,
PHX,DEN,8402,,,,,,,,,,,,,
PHX,DFW,5387,,,,,,,,,,,,,
PHX,DRO,811,,,,,,,,,,,,,
PHX,DSM,749,,,,,,,,,,,,,
PHX,DTW,2929,,,,,,,,,,,,,
PHX,ELP,4155,,,,,,,,,,,,,
PHX,EUG,371,,,,,,,,,,,,,
PHX,EWR,2579,,,,,,,,,,,,,
PHX,FAT,1618,,,,,,,,,,,,,
PHX,FLG,1871,,,,,,,,,,,,,
PHX,FLL,620,,,,,,,,,,,,,
PHX,GEG,777,,,,,,,,,,,,,
PHX,GJT,1037,,,,,,,,,,,,,
PHX,HNL,914,,,,,,,,,,,,,
PHX,HOU,1677,,,,,,,,,,,,,
PHX,IAD,731,,,,,,,,,,,,,
PHX,IAH,4197,,,,,,,,,,,,,
PHX,ICT,692,,,,,,,,,,,,,
PHX,IND,1458,,,,,,,,,,,,,
PHX,JFK,2256,,,,,,,,,,,,,
PHX,KOA,330,,,,,,,,,,,,,
PHX,LAS,10337,,,,,,,,,,,,,
PHX,LAX,9992,,,,,,,,,,,,,
PHX,LGB,1624,,,,,,,,,,,,,
PHX,LIH,280,,,,,,,,,,,,,
PHX,LIT,235,,,,,,,,,,,,,
PHX,MCI,2140,,,,,,,,,,,,,
PHX,MCO,1039,,,,,,,,,,,,,
PHX,MDW,2795,,,,,,,,,,,,,
PHX,MEM,816,,,,,,,,,,,,,
PHX,MFR,303,,,,,,,,,,,,,
PHX,MHT,365,,,,,,,,,,,,,
PHX,MIA,366,,,,,,,,,,,,,
PHX,MKE,866,,,,,,,,,,,,,
PHX,MRY,911,,,,,,,,,,,,,
PHX,MSP,3508,,,,,,,,,,,,,
PHX,MSY,365,,,,,,,,,,,,,
PHX,OAK,4150,,,,,,,,,,,,,
PHX,OGG,586,,,,,,,,,,,,,
PHX,OKC,1516,,,,,,,,,,,,,
PHX,OMA,2060,,,,,,,,,,,,,
PHX,ONT,5627,,,,,,,,,,,,,
PHX,ORD,5130,,,,,,,,,,,,,
PHX,PDX,3948,,,,,,,,,,,,,
PHX,PHL,2883,,,,,,,,,,,,,
PHX,PIT,1086,,,,,,,,,,,,,
PHX,PSP,1752,,,,,,,,,,,,,
PHX,PVD,365,,,,,,,,,,,,,
PHX,RDU,755,,,,,,,,,,,,,
PHX,RNO,2776,,,,,,,,,,,,,
PHX,SAN,7609,,,,,,,,,,,,,
PHX,SAT,2783,,,,,,,,,,,,,
PHX,SBA,1618,,,,,,,,,,,,,
PHX,SBP,990,,,,,,,,,,,,,
PHX,SDF,365,,,,,,,,,,,,,
PHX,SEA,5072,,,,,,,,,,,,,
PHX,SFO,4884,,,,,,,,,,,,,
PHX,SJC,4050,,,,,,,,,,,,,
PHX,SLC,7177,,,,,,,,,,,,,
PHX,SMF,4134,,,,,,,,,,,,,
PHX,SNA,5497,,,,,,,,,,,,,
PHX,STL,2755,,,,,,,,,,,,,
PHX,TEX,194,,,,,,,,,,,,,
PHX,TPA,1022,,,,,,,,,,,,,
PHX,TUL,1015,,,,,,,,,,,,,
